Loan_ID,Gender,Married,Dependents,Education,Employment_Type,Job_Domain,Business_Domain,Years_of_Experience,ApplicantIncome,CoapplicantIncome,Total_Monthly_Income,LoanAmount,Loan_Amount_Term,Interest_Rate,EMI,DTI,Credit_History,Property_Area,Loan_Status
LN100463,Male,Yes,1,Graduate,Salaried,Consulting,,20.6,97070.0,0.0,97070,238682.0,240,9.366991154936379,2204.14,0.023,1,Urban,1
LN100726,Male,No,2,Graduate,Self-Employed,,Trading,6.1,99277.0,19236.0,118513,905256.0,120,7.054962035101719,10536.45,0.089,1,Urban,1
LN100833,Male,Yes,0,Not Graduate,Salaried,Healthcare,,12.8,142852.0,0.0,142852,990455.0,120,10.22682433200632,13213.66,0.092,1,Urban,1
LN100470,Male,Yes,2,Graduate,Self-Employed,,Services,3.0,40584.0,0.0,40584,50000.0,84,10.676984237115118,847.65,0.021,0,Urban,1
LN100971,Female,Yes,1,Graduate,Salaried,Government,,6.1,42036.0,0.0,42036,923595.0,120,11.848425744266248,13170.1,0.313,1,Semiurban,1
LN100653,Male,No,0,Not Graduate,Self-Employed,,Retail,6.5,98651.0,0.0,98651,1493246.0,84,7.829173331113062,23147.17,0.235,1,Semiurban,1
LN100399,Male,Yes,2,Graduate,Salaried,IT,,0.2,53727.0,0.0,53727,169218.0,360,11.519414327004672,1678.26,0.031,1,Semiurban,1
LN100511,Male,No,0,Graduate,Self-Employed,,Manufacturing,3.8,65410.0,0.0,65410,595239.0,60,9.997728245577932,12646.4,0.193,1,Urban,1
LN100320,Male,Yes,0,Graduate,Self-Employed,,Retail,0.6,12523.0,14582.0,27105,749461.0,84,8.702655831357365,11945.35,0.441,0,Semiurban,0
LN100019,Male,Yes,0,Graduate,Salaried,Education,,4.6,52924.0,0.0,52924,966161.0,360,9.698441842200047,8264.26,0.156,1,Rural,1
LN100684,Female,Yes,0,Graduate,Salaried,IT,,3.4,24549.0,0.0,24549,50000.0,60,9.272566682683578,1044.54,0.043,0,Rural,0
LN100035,Female,Yes,1,Graduate,Salaried,Government,,1.0,25789.0,15125.0,40914,386957.0,120,10.976996427992805,5325.3,0.13,1,Urban,1
LN100902,Male,Yes,3+,Not Graduate,Salaried,Education,,6.6,44427.0,37354.0,81781,793536.0,180,8.912628769351755,8007.38,0.098,1,Semiurban,1
LN100827,Male,Yes,1,Graduate,Salaried,Retail,,3.0,28379.0,0.0,28379,725706.0,60,8.78031385923042,14987.21,0.528,1,Semiurban,1
LN101235,Male,No,0,Graduate,Salaried,Government,,1.2,36279.0,0.0,36279,758527.0,84,9.379284822067154,12350.51,0.34,1,Urban,1
LN100407,Male,Yes,0,Graduate,Self-Employed,,IT Services,6.3,24654.0,0.0,24654,1108879.0,60,10.497945892849831,23833.01,0.967,1,Semiurban,0
LN100920,Female,No,0,Graduate,Salaried,Government,,9.9,83711.0,0.0,83711,1041791.0,180,9.034191983337472,10587.74,0.126,1,Rural,1
LN100537,Male,Yes,2,Graduate,Salaried,IT,,7.2,59430.0,0.0,59430,499666.0,360,11.728375977809122,5035.4,0.085,1,Semiurban,1
LN100758,Female,Yes,2,Graduate,Self-Employed,,Agriculture,7.4,18338.0,12507.0,30845,930581.0,240,11.2404190914142,9758.07,0.316,0,Semiurban,0
LN101062,Male,Yes,0,Graduate,Salaried,IT,,8.0,13261.0,0.0,13261,327689.0,120,11.044284573739368,4522.13,0.341,1,Semiurban,1
LN100245,Female,Yes,0,Graduate,Salaried,Government,,3.9,25097.0,17215.0,42312,673647.0,60,10.231972814854938,14390.02,0.34,1,Semiurban,1
LN100784,Male,Yes,0,Graduate,Salaried,Government,,11.2,106628.0,12507.0,119135,955595.0,120,7.742401214644443,11464.34,0.096,1,Rural,1
LN100489,Female,Yes,0,Graduate,Salaried,Banking,,5.1,76933.0,33542.0,110475,966627.0,84,10.491439325992623,16293.67,0.147,0,Rural,1
LN100154,Female,Yes,3+,Graduate,Salaried,Manufacturing,,0.4,50327.0,0.0,50327,782258.0,84,8.372239482496383,12338.02,0.245,0,Urban,0
LN100961,Male,Yes,2,Graduate,Salaried,Manufacturing,,4.7,82414.0,0.0,82414,602082.0,60,12.024319470750616,13400.38,0.163,1,Urban,1
LN100853,Female,No,0,Graduate,Salaried,Manufacturing,,2.6,44793.0,0.0,44793,964362.0,360,10.602307953578809,8895.24,0.199,1,Semiurban,1
LN100625,Male,Yes,3+,Graduate,salaried,Retail,,0.0,49533.0,0.0,49533,55329.0,360,9.746842090843135,475.23,0.01,1,Urban,1
LN100685,Male,Yes,0,Not Graduate,Salaried,Education,,2.7,97582.0,0.0,97582,719868.0,240,7.545547322350811,5819.27,0.06,1,Semiurban,1
LN100569,Male,No,0,Not Graduate,salaried,,Trading,0.4,72377.0,0.0,72377,1188683.0,120,8.847617019412345,14959.88,0.207,0,Urban,0
LN100995,Male,Yes,1,Graduate,Salaried,Healthcare,,2.3,25955.0,0.0,25955,970361.0,60,8.166455789493618,19752.82,0.761,1,Semiurban,0
LN100017,Male,No,0,Graduate,Salaried,Education,,2.4,60826.0,0.0,60826,924365.0,84,9.462186208656085,15089.91,0.248,0,Semiurban,0
LN100127,Female,No,0,Graduate,Salaried,Manufacturing,,3.3,38784.0,0.0,38784,594686.0,84,9.357782003510794,9676.28,0.249,1,Semiurban,1
LN100927,Male,Yes,2,Graduate,Salaried,Retail,,1.1,69739.0,30563.0,100302,50000.0,180,11.146237449897841,572.9,0.006,0,Semiurban,0
LN100980,Male,Yes,0,Graduate,,Retail,,3.8,84314.0,0.0,84314,1355712.0,360,12.725189854993559,14706.24,0.174,1,Rural,1
LN101149,Female,Yes,3+,Graduate,Salaried,Consulting,,3.4,40638.0,0.0,40638,837221.0,84,7.0310054575053975,12648.6,0.311,1,Rural,1
LN100190,Male,Yes,2,Graduate,Salaried,Education,,6.1,56851.0,0.0,56851,503049.0,120,10.255664498082044,6719.25,0.118,1,Rural,1
LN100992,Male,Yes,1,Graduate,Self-Employed,,Retail,2.7,100760.0,,100760,285872.0,180,13.727970886800529,3754.97,0.037,1,Urban,1
LN100866,Male,Yes,0,Not Graduate,Salaried,Manufacturing,,1.6,90635.0,0.0,90635,50000.0,360,10.399443034660935,453.61,0.005,0,Rural,0
LN100606,Male,No,2,Graduate,Salaried,Banking,,2.1,8336.0,20282.0,28618,50000.0,60,9.120572425671773,1040.85,0.036,1,Urban,1
LN100180,Male,No,0,Graduate,Salaried,Retail,,2.0,128165.0,0.0,128165,202431.0,84,9.658173567427141,3324.95,0.026,1,Rural,1
LN100301,Male,Yes,2,Graduate,Salaried,Manufacturing,,0.2,66388.0,0.0,66388,953776.0,120,7.0,11074.15,0.167,1,Semiurban,1
LN100496,Male,No,3+,Graduate,Salaried,Banking,,5.1,64100.0,0.0,64100,621877.0,84,7.518234407630882,9544.12,0.149,1,Semiurban,1
LN101193,Male,Yes,2,Graduate,Salaried,IT,,3.0,24825.0,0.0,24825,1083001.0,60,8.437169601283948,22186.64,0.894,1,Rural,0
LN101158,Female,Yes,0,Graduate,Self-Employed,,Retail,10.0,42208.0,0.0,42208,1576502.0,120,13.461532341603178,23969.97,0.568,1,Rural,1
LN101142,Male,No,2,Graduate,Salaried,Retail,,0.1,62963.0,0.0,62963,748482.0,60,10.059860041779642,15925.08,0.253,1,Semiurban,1
LN100517,Female,No,0,Graduate,Salaried,Consulting,,1.9,40721.0,15004.0,55725,685970.0,360,9.783268237833356,5910.31,0.106,1,Urban,1
LN101069,Male,No,0,Graduate,Salaried,Consulting,,0.8,50853.0,0.0,50853,859659.0,180,8.96702513704485,8702.38,0.171,1,Semiurban,1
LN100476,Male,Yes,3+,Graduate,Salaried,Healthcare,,3.6,8576.0,0.0,8576,951461.0,240,10.14868868871424,9275.73,1.082,1,Urban,0
LN100157,Male,Yes,3+,Graduate,Self-Employed,,IT Services,6.7,119088.0,24906.0,143994,1074566.0,180,9.869277411496862,11461.56,0.08,0,Semiurban,0
LN100016,Male,Yes,0,Graduate,Salaried,Government,,4.5,44190.0,0.0,44190,373274.0,84,10.819598427500907,6356.01,0.144,1,Urban,1
LN101072,Male,Yes,2,Graduate,Salaried,Consulting,,0.1,131571.0,20588.0,152159,84129.0,60,8.72204313242504,1735.05,0.011,1,Urban,1
LN100546,Male,Yes,3+,Graduate,Salaried,Education,,1.3,124168.0,0.0,124168,268271.0,60,9.123656360211871,5584.98,0.045,1,Urban,1
LN100658,Male,Yes,0,Not Graduate,Salaried,Government,,4.1,39314.0,0.0,39314,331782.0,240,9.356226564658519,3061.56,0.078,1,Rural,1
LN101132,Male,No,0,Graduate,Salaried,IT,,6.2,10998.0,19993.0,30991,567250.0,360,9.944487858890149,4954.77,0.16,0,Urban,1
LN101019,Male,Yes,0,Graduate,Salaried,Banking,,2.3,100696.0,0.0,100696,253420.0,60,9.400862828520975,5310.02,0.053,1,Semiurban,1
LN101159,Male,Yes,2,Graduate,Salaried,Retail,,3.1,62142.0,30668.0,92810,843803.0,60,8.884450124642225,17468.68,0.188,1,Urban,1
LN100959,Male,Yes,0,Not Graduate,Self-Employed,,Agriculture,1.3,28773.0,0.0,28773,848200.0,240,8.605228077411024,7417.46,0.258,0,Urban,0
LN101298,Male,Yes,1,Graduate,Salaried,Consulting,,1.7,27499.0,19237.0,46736,605030.0,360,11.354017214048874,5924.26,0.127,1,Urban,0
LN100283,Male,Yes,0,Graduate,Salaried,Consulting,,4.6,84021.0,0.0,84021,492551.0,360,7.345734645471292,3392.11,0.04,1,Rural,1
LN100797,Male,Yes,2,Graduate,Self-Employed,,Construction,0.2,49234.0,0.0,49234,665371.0,360,10.494450299211687,6083.65,0.124,1,Urban,1
LN100225,Male,Yes,2,Graduate,Salaried,Manufacturing,,0.3,47379.0,0.0,47379,658246.0,120,8.24442460284349,8071.61,0.17,1,Rural,1
LN100026,Male,Yes,0,Graduate,Salaried,Government,,0.7,65092.0,0.0,65092,1014802.0,60,7.307306205070198,20241.76,0.311,1,Urban,1
LN100437,Female,Yes,3+,Not Graduate,Self-Employed,,Services,4.9,50702.0,0.0,50702,384705.0,84,10.62599395249066,6511.68,0.128,1,Semiurban,1
LN100477,Male,Yes,0,Graduate,Salaried,Healthcare,,1.1,63228.0,0.0,63228,1139477.0,120,10.059033632491293,15095.55,0.239,1,Urban,1
LN100229,Male,Yes,0,Graduate,Salaried,Retail,,1.4,65271.0,0.0,65271,565535.0,360,12.6341523845403,6094.65,0.093,1,Semiurban,1
LN100037,Male,Yes,2,Graduate,Salaried,Consulting,,2.6,47964.0,3842.0,51806,539868.0,84,10.924591435795538,9222.46,0.178,1,Semiurban,1
LN100749,Male,Yes,0,Graduate,Self-Employed,,Retail,2.6,65224.0,0.0,65224,943765.0,120,9.058808250286447,11985.27,0.184,0,Semiurban,0
LN101045,Male,Yes,0,Not Graduate,Salaried,Education,,3.5,25327.0,0.0,25327,393812.0,240,12.319598030784743,4424.27,0.175,0,Semiurban,1
LN100469,Female,Yes,1,Graduate,,Consulting,,0.1,53084.0,3005.0,56089,973158.0,180,,10595.14,0.189,1,Urban,1
LN101181,Male,No,0,Graduate,Salaried,IT,,0.3,94519.0,0.0,94519,643010.0,84,9.297813199305715,10442.89,0.11,0,Rural,0
LN101102,Female,Yes,0,Not Graduate,Salaried,Healthcare,,0.4,128987.0,0.0,128987,584746.0,360,8.944545333836155,4681.69,0.036,0,Semiurban,0
LN100687,Male,Yes,2,Graduate,Self-Employed,,Agriculture,1.3,55191.0,8692.0,63883,814871.0,240,7.961198097005015,6796.24,0.106,1,Rural,1
LN101268,Male,No,1,Graduate,Self-Employed,,Services,5.1,49325.0,27164.0,76489,1027778.0,180,11.059100424783146,11719.86,0.153,0,Urban,0
LN100639,Male,Yes,1,Graduate,Salaried,Banking,,0.1,60289.0,0.0,60289,171871.0,240,9.875669524187701,1644.46,0.027,1,Semiurban,1
LN101196,Female,Yes,1,Graduate,Salaried,Healthcare,,3.0,118322.0,30927.0,149249,690617.0,84,10.662863383246304,11702.98,0.078,0,Semiurban,0
LN100731,Female,Yes,2,Graduate,Salaried,Retail,,1.2,8192.0,0.0,8192,50000.0,60,11.40785660058991,1097.32,0.134,1,Semiurban,1
LN101253,Male,No,3+,Graduate,Salaried,Consulting,,0.1,36355.0,18073.0,54428,220987.0,60,9.636225325710967,4655.86,0.086,0,Urban,0
LN100800,Male,No,0,Graduate,Salaried,Healthcare,,20.3,,17381.0,176734,77160.0,240,9.06423962696911,697.42,0.004,1,Rural,1
LN100160,Male,Yes,0,Graduate,Salaried,Banking,,1.2,74217.0,0.0,74217,387227.0,180,10.599669876425276,4304.36,0.058,1,Rural,1
LN100956,Male,Yes,0,Graduate,Salaried,Consulting,,0.7,26294.0,0.0,26294,256216.0,120,7.240543191156545,3006.75,0.114,0,Semiurban,0
LN100821,Male,Yes,1,Graduate,Self-Employed,,Construction,1.3,31987.0,0.0,31987,569989.0,180,10.509293181106324,6303.94,0.197,1,Semiurban,1
LN101173,Male,No,2,Graduate,Self-Employed,,Retail,3.2,50715.0,0.0,50715,649091.0,60,10.684304978727615,14010.83,0.276,1,Urban,1
LN100877,Male,Yes,1,Graduate,Salaried,Retail,,0.2,48997.0,0.0,48997,470103.0,120,9.696020105766776,6133.58,0.125,1,Semiurban,1
LN100913,Male,No,2,Graduate,Salaried,Banking,,0.6,49664.0,0.0,49664,1270895.0,84,11.355837100954002,21999.33,0.443,0,Semiurban,0
LN100152,Male,No,0,Graduate,Salaried,IT,,3.3,8528.0,0.0,8528,463863.0,120,9.769286833178446,6070.88,0.712,1,Urban,1
LN101263,Male,Yes,0,Graduate,Salaried,Retail,,9.9,65002.0,0.0,65002,153574.0,180,7.983480992754172,1466.17,0.023,1,Semiurban,1
LN100509,Male,Yes,1,Graduate,Self-Employed,,Construction,0.3,68517.0,0.0,68517,335663.0,120,11.824248665173382,4781.75,0.07,0,Rural,0
LN101135,Male,Yes,0,Graduate,Salaried,IT,,1.1,8176.0,0.0,8176,739069.0,360,7.769268646435344,5304.63,0.649,1,Semiurban,1
LN101160,Female,No,0,Not Graduate,Salaried,Banking,,6.8,89602.0,0.0,89602,1366915.0,240,9.52278605100786,12761.79,0.142,0,Semiurban,1
LN100103,Male,No,0,Graduate,Self-Employed,,Retail,0.1,58577.0,12001.0,70578,50000.0,360,11.492954350793834,494.88,0.007,1,Semiurban,1
LN100586,Male,Yes,0,Graduate,Salaried,Manufacturing,,1.5,61890.0,0.0,61890,407313.0,180,10.212984175863388,4430.23,0.072,0,Semiurban,0
LN101223,Female,Yes,0,Graduate,Salaried,Manufacturing,,6.3,9008.0,24254.0,33262,486525.0,84,9.446675345594464,7938.48,0.239,1,Semiurban,1
LN101143,Male,No,0,,Self-Employed,,Construction,4.6,111047.0,0.0,111047,607292.0,84,8.285813957505399,9552.09,0.086,0,Semiurban,0
LN100053,Female,No,0,Graduate,Salaried,Education,,1.8,49279.0,0.0,49279,513844.0,60,10.534715657004238,11053.35,0.224,1,Urban,1
LN100151,Male,Yes,1,Graduate,Self-Employed,,Agriculture,3.8,59561.0,0.0,59561,179623.0,180,11.084605486203367,2051.14,0.034,0,Semiurban,0
LN100403,Female,Yes,1,Graduate,Salaried,Education,,6.9,49873.0,0.0,49873,50000.0,60,11.592677150437481,1101.96,0.022,0,Urban,1
LN100207,Male,Yes,0,Graduate,Salaried,Consulting,,2.6,73637.0,0.0,73637,629874.0,180,8.349786375593446,6147.28,0.083,1,Urban,1
LN100044,Male,No,0,Graduate,Salaried,Government,,0.8,95368.0,0.0,95368,419703.0,60,10.205119753972694,8959.87,0.094,1,Semiurban,1
LN101122,Female,No,3+,Not Graduate,Salaried,Healthcare,,0.4,53610.0,0.0,53610,479060.0,84,9.283982712334248,7776.85,0.145,1,Urban,1
LN100008,Male,Yes,2,Graduate,Self-Employed,,Trading,1.2,62535.0,0.0,62535,695495.0,120,12.893904994931923,10341.01,0.165,1,Semiurban,1
LN101014,Male,No,0,Graduate,Self-Employed,,Manufacturing,1.7,29945.0,29063.0,59008,549672.0,84,9.19425360641752,8898.0,0.151,1,Rural,1
LN101060,Female,Yes,1,Graduate,Salaried,Manufacturing,,1.1,101296.0,0.0,101296,621353.0,180,8.955559631421409,6285.76,0.062,1,Semiurban,1
LN100452,Male,Yes,0,Graduate,Salaried,Consulting,,0.9,104441.0,13420.0,117861,50000.0,84,10.010477374383909,830.33,0.007,0,Semiurban,0
LN100253,Male,No,3+,Graduate,Salaried,Education,,2.7,133663.0,0.0,133663,885001.0,84,8.02330037183654,13804.09,0.103,0,Semiurban,0
LN100896,Male,Yes,2,Graduate,Salaried,Healthcare,,3.3,8528.0,0.0,8528,487771.0,120,14.03547251093304,7583.85,0.889,1,Urban,0
LN101208,Male,No,0,Graduate,Salaried,Manufacturing,,4.3,147648.0,0.0,147648,1345147.0,240,10.748371601446621,13654.84,0.092,0,Rural,0
LN100880,Male,Yes,0,Graduate,Salaried,Banking,,0.7,82889.0,0.0,82889,704806.0,60,11.150594034234553,15377.18,0.186,1,Semiurban,1
LN100059,Male,Yes,1,Graduate,Self-Employed,,Retail,2.8,8448.0,0.0,8448,1629100.0,84,10.234136107685279,27242.48,3.225,1,Semiurban,0
LN100623,Male,Yes,0,Graduate,Salaried,Retail,,5.3,90048.0,10225.0,100273,485725.0,120,8.80326681783583,6101.36,0.061,1,Semiurban,1
LN100345,Male,No,0,Not Graduate,Salaried,IT,,8.6,109359.0,0.0,109359,359797.0,240,8.71965057294609,3172.6,0.029,1,Urban,1
LN101188,Male,Yes,0,Graduate,Salaried,Government,,0.3,61170.0,10449.0,71619,362880.0,84,12.915376131066346,6584.82,0.092,1,Urban,1
LN100262,Male,No,3+,Graduate,Salaried,IT,,1.1,51745.0,0.0,51745,558940.0,84,10.203277004187694,9337.88,0.18,1,Rural,1
LN100150,Female,Yes,0,Not Graduate,Salaried,Healthcare,,1.4,8224.0,0.0,8224,909419.0,120,11.051883459165053,12553.97,1.527,1,Urban,0
LN100472,Male,No,0,Graduate,Salaried,Manufacturing,,2.9,32188.0,0.0,32188,917903.0,120,11.853225654254604,13091.48,0.407,1,Urban,1
LN100640,Male,Yes,0,Graduate,Salaried,Healthcare,,1.3,65342.0,0.0,65342,874730.0,84,9.51888044278173,14305.03,0.219,1,Urban,1
LN100626,Male,Yes,0,Graduate,Salaried,IT,,13.8,10208.0,0.0,10208,1276925.0,120,11.940629733798941,18276.37,1.79,0,Urban,0
LN101299,Male,Yes,2,Graduate,Self-Employed,,IT Services,0.1,72202.0,0.0,72202,946957.0,60,10.485448708769466,20346.97,0.282,0,Semiurban,0
LN100550,Male,Yes,1,Graduate,Salaried,Retail,,4.0,54453.0,0.0,54453,1108035.0,240,9.121073846929281,10055.72,0.185,1,Rural,1
LN100928,Male,Yes,3+,Graduate,Salaried,Retail,,2.9,28920.0,0.0,28920,944133.0,84,11.185523513038433,16258.1,0.562,0,Semiurban,0
LN100488,Female,Yes,1,Graduate,Salaried,Government,,3.2,25215.0,0.0,25215,1232135.0,60,11.906268431613322,27349.84,1.085,1,Semiurban,0
LN101246,Male,Yes,3+,Graduate,Self-Employed,,Manufacturing,7.5,69058.0,0.0,69058,710158.0,84,10.999813797973946,12159.57,0.176,0,Urban,0
LN101171,Female,No,3+,Graduate,Salaried,Consulting,,4.0,27280.0,0.0,27280,645333.0,60,10.315953167822588,13811.96,0.506,1,Rural,1
LN100146,Male,Yes,1,Graduate,Salaried,Banking,,0.2,63501.0,20986.0,84487,565193.0,180,9.634890287807321,5947.98,0.07,0,Rural,0
LN100402,Male,Yes,0,Graduate,Salaried,Consulting,,0.8,39083.0,0.0,39083,808486.0,120,10.200640861081343,10774.23,0.276,1,Semiurban,1
LN100954,Male,No,0,Graduate,Salaried,Consulting,,1.7,10970.0,0.0,10970,1113341.0,84,12.508062659563482,19957.29,1.819,1,Semiurban,0
LN101152,Male,Yes,0,Graduate,Salaried,Retail,,1.2,33414.0,0.0,33414,984437.0,60,9.755631709935647,20798.21,0.622,1,Urban,1
LN100659,Male,No,3+,Not Graduate,Salaried,Government,,0.5,57921.0,0.0,57921,539441.0,60,10.119993782865373,11493.4,0.198,0,Urban,0
LN100463,Male,Yes,1,Graduate,Salaried,Consulting,,20.6,97070.0,0.0,97070,238682.0,240,9.366991154936379,2204.14,0.023,1,Urban,1
LN100186,Female,Yes,3+,Graduate,Salaried,Government,,21.0,23269.0,0.0,23269,64930.0,60,9.417383138516838,1361.03,0.058,1,Semiurban,1
LN101147,Male,Yes,0,Graduate,Self-Employed,,Construction,6.9,50821.0,8098.0,58919,770950.0,360,10.140859722490674,6846.02,0.116,1,Semiurban,1
LN100608,Male,Yes,0,Graduate,Salaried,Manufacturing,,11.4,94737.0,28285.0,123022,566994.0,60,7.592793533652905,11386.41,0.093,1,Urban,1
LN100143,Male,Yes,0,Graduate,Salaried,Education,,2.3,74113.0,0.0,74113,336270.0,84,10.929023943152048,5745.22,0.078,1,Urban,1
LN100751,Female,Yes,0,Graduate,Salaried,Banking,,6.2,8992.0,0.0,8992,364792.0,60,10.099211672723502,7768.57,0.864,1,Urban,0
LN100981,Male,Yes,2,Graduate,Salaried,Healthcare,,8.7,39237.0,7188.0,46425,604547.0,60,12.021517128268936,13454.39,0.29,1,Urban,1
LN100197,Female,Yes,1,Graduate,Salaried,Retail,,4.3,114454.0,0.0,114454,326303.0,60,11.895308516194762,7241.18,0.063,1,Urban,0
LN100883,Male,Yes,3+,Graduate,Salaried,Government,,5.9,23003.0,0.0,23003,671467.0,60,12.026490858591274,14945.4,0.65,1,Rural,1
LN100279,Female,Yes,0,Graduate,Salaried,Education,,0.6,79754.0,0.0,79754,773225.0,120,9.849958211587996,10154.09,0.127,0,Semiurban,0
LN100293,Male,Yes,1,Graduate,Salaried,IT,,2.3,108974.0,28700.0,137674,451991.0,84,10.529558872622502,7627.84,0.055,0,Semiurban,0
LN101254,Male,Yes,1,Graduate,Self-Employed,,Trading,0.7,29736.0,0.0,29736,1101223.0,120,7.0,12786.13,0.43,1,Rural,1
LN100400,Male,No,1,Graduate,Salaried,Consulting,,2.3,59711.0,0.0,59711,1151189.0,60,9.73070524903612,24307.11,0.407,1,Semiurban,1
LN100122,Male,Yes,2,Graduate,Salaried,IT,,0.6,80243.0,0.0,80243,941961.0,180,10.460045413044757,10389.11,0.129,0,Semiurban,0
LN100202,Male,Yes,3+,Graduate,Self-Employed,,Retail,0.5,83671.0,0.0,83671,1098921.0,60,9.18157876550687,22908.76,0.274,1,Urban,1
LN100835,Male,No,0,Graduate,Salaried,Consulting,,2.3,46663.0,0.0,46663,757902.0,84,10.04123145004122,12598.22,0.27,1,Rural,1
LN100246,Male,No,2,Graduate,Salaried,IT,,1.8,8288.0,0.0,8288,627634.0,240,10.74178373807316,6368.44,0.768,1,Urban,0
LN100853,Female,No,0,Graduate,Salaried,Manufacturing,,2.6,44793.0,0.0,44793,964362.0,360,10.602307953578809,8895.24,0.199,1,Semiurban,1
LN101095,Male,Yes,0,Not Graduate,Self-Employed,,Trading,0.1,,4331.0,15409,764828.0,84,11.23136278175366,13188.94,0.856,1,Urban,0
LN101153,Male,Yes,1,,Salaried,Retail,,2.9,24448.0,0.0,24448,50000.0,120,9.049317031333299,634.71,0.026,0,Semiurban,0
LN100384,Male,Yes,1,Graduate,Salaried,Education,,5.0,13038.0,17973.0,31011,267009.0,60,8.776612343171275,5513.76,0.178,1,Urban,1
LN100854,Male,Yes,3+,Not Graduate,Self-Employed,,Trading,1.3,8208.0,0.0,8208,570406.0,120,9.471925515951563,7372.15,0.898,1,Semiurban,0
LN100219,Female,No,0,Graduate,Salaried,Manufacturing,,2.8,46811.0,0.0,46811,986455.0,84,8.24918577157846,15497.85,0.331,0,Rural,0
LN100641,Male,Yes,0,Graduate,Salaried,IT,,0.3,8048.0,35962.0,44010,440669.0,120,10.250224089277417,5884.7,0.134,0,Urban,0
LN100001,Female,No,0,Graduate,Self-Employed,,IT Services,10.9,27134.0,0.0,27134,1229834.0,120,9.933149650861777,16206.85,0.597,0,Semiurban,0
LN100112,Female,Yes,0,Graduate,Self-Employed,,Services,0.8,77382.0,0.0,77382,1061999.0,60,9.393227373037456,22248.58,0.288,1,Semiurban,1
LN100698,Male,Yes,0,Graduate,Self-Employed,,Services,2.2,85384.0,15230.0,100614,75004.0,360,8.883634949566643,597.23,0.006,0,Urban,0
LN101047,Male,Yes,0,Graduate,Self-Employed,,Manufacturing,1.9,10385.0,19492.0,29877,612056.0,84,12.303446468216547,10904.04,0.365,1,Rural,1
LN100951,Male,No,0,Graduate,Salaried,Consulting,,5.0,19358.0,0.0,19358,561446.0,360,8.573337929886303,4346.25,0.225,0, Urban,1
LN101216,Male,Yes,0,Graduate,Salaried,Manufacturing,,18.6,14264.0,26033.0,40297,332656.0,60,9.77690561827391,7031.5,0.174,0,Semiurban,1
LN101244,Male,Yes,0,Graduate,Salaried,Government,,0.7,74209.0,0.0,74209,343433.0,360,11.077735445975694,3290.78,0.044,1,Rural,1
LN100441,Female,No,3+,Graduate,Self-Employed,,Agriculture,1.0,39138.0,16697.0,55835,199891.0,240,11.725205205519424,2162.8,0.039,0,Rural,0
LN101136,Female,Yes,1,Graduate,Salaried,Retail,,1.0,25491.0,7734.0,33225,50000.0,84,11.07749731479137,858.16,0.026,1,Semiurban,1
LN100663,Male,Yes,0,Graduate,Salaried,IT,,10.5,75315.0,0.0,75315,653399.0,84,10.11606142414125,10886.42,0.145,1,Semiurban,1
LN101262,Male,Yes,0,Graduate,Self-Employed,,Services,0.3,22949.0,0.0,22949,647332.0,84,12.073650011358149,11452.69,0.499,0,Semiurban,1
LN100317,Male,Yes,2,Graduate,Self-Employed,,Services,16.3,118389.0,0.0,118389,327939.0,240,11.983926761891158,3607.22,0.03,1,Semiurban,0
LN100648,Female,Yes,2,Graduate,Salaried,Banking,,11.8,70102.0,0.0,70102,967108.0,84,9.289714927668705,15702.45,0.224,1,Urban,1
LN100709,Male,Yes,0,Graduate,Salaried,Consulting,,0.2,8032.0,0.0,8032,,240,8.867313402327223,4591.91,0.572,1,Semiurban,1
LN100972,Male,Yes,2,Graduate,Salaried,Retail,,5.2,18846.0,18760.0,37606,1037824.0,360,10.058373742025996,9152.45,0.243,1,Urban,1
LN100627,Male,Yes,0,Not Graduate,Salaried,Retail,,0.9,31301.0,0.0,31301,496111.0,180,7.646351462960164,4640.37,0.148,1,Urban,1
LN100632,Male,Yes,0,Graduate,Self-Employed,,Retail,21.5,36123.0,0.0,36123,181722.0,120,9.673073640634692,2368.69,0.066,1,Urban,1
LN100433,Male,Yes,0,Graduate,Salaried,Retail,,11.7,59339.0,0.0,59339,156601.0,240,9.970478868507596,1508.17,0.025,0,Rural,1
LN101273,Male,Yes,2,Graduate,Self-Employed,,Construction,2.7,129181.0,0.0,129181,329578.0,60,10.851991809286362,7141.52,0.055,1,Semiurban,0
LN100795,Female,No,3+,Not Graduate,Salaried,IT,,0.2,9598.0,0.0,9598,731929.0,180,8.41553780428637,7171.4,0.747,0,Urban,0
LN100645,Female,Yes,0,Graduate,Salaried,IT,,3.6,22330.0,0.0,22330,180890.0,120,11.151765542002167,2507.33,0.112,1,Semiurban,1
LN101012,Female,Yes,0,Graduate,Salaried,Banking,,0.4,43911.0,7828.0,51739,403677.0,84,7.0,6092.57,0.118,0,Semiurban,1
LN100556,Male,No,3+,Graduate,Salaried,IT,,0.5,84033.0,24669.0,108702,518117.0,120,9.11599515312223,6595.86,0.061,0,Urban,0
LN100681,Male,No,0,Graduate,Salaried,Banking,,6.0,21797.0,0.0,21797,364756.0,84,11.238779004741565,6291.4,0.289,1,Rural,1
LN100577,Female,Yes,3+,Graduate,Salaried,Retail,,6.8,41680.0,0.0,41680,843895.0,84,10.883247927312922,14397.79,0.345,0,Semiurban,1
